data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6866121,562,NIR1172,1172,2020-02-11,2020,1,Battles,Armed clash,Unidentified Armed Group (Niger),,3,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,23,Western Africa,Niger,Diffa,N'Guigmi,N Guigmi,N Guigmi,14.2495,13.1092,2,Whatsapp,New media,"On 11 February 2020, a merchant in the village of Kassouma [alt. Kassoulwa] in the N Guigmi area (Diffa) opened fire against suspected ISWAP or Boko Haram militants, forcing them to flee, no casualties reported.",0,1581982120,NER
6866123,562,NIR1173,1173,2020-02-11,2020,2,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Diffa,Ngagam,13.5631,12.8587,2,Whatsapp,New media,"Overnight between 11 and 12 February, suspected ISWAP or Boko Haram militants abducted five civilians including two men and three girls at their camp south of Ngagam.",0,1581982120,NER
6865692,562,NIR1169,1169,2020-02-10,2020,1,Protests,Peaceful protest,Protesters (Niger),Students (Niger),6,,,0,60,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.9700,7.9900,1,Air Info,Subnational,"On 10 February 2020, a large number of youths and students in Agadez staged a protest march to commemorate peaceful protests in Niamey that turned deadly on February 9. [size=large]",0,1581982119,NER
6866120,562,NIR1171,1171,2020-02-10,2020,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),Teachers (Niger),7,27,Western Africa,Niger,Tillaberi,Tillaberi,Dessa,Famale,14.5521,1.0824,1,Whatsapp,New media,"On 10 February 2020, presumed ISGS militants burned a school and the vehicle of the director of the Franco-Arabic school (medersa) in the village of Famale. No casualties reported.",0,1581982120,NER
6865648,562,NIR1170,1170,2020-02-10,2020,1,Battles,Armed clash,Islamic State (Greater Sahara),,2,Police Forces of Niger (2011-),,1,12,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,Ayorou,14.7326,0.9109,1,Urgence Tillabery; Air Info; Twitter; Journal le Gardien,New media-National,"On 10 February 2020, presumed ISGS militants attacked the police station in Ayorou, and killed two policemen and wounded two others.",2,1581982119,NER
7045556,562,NIR1250,1250,2020-02-08,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of France (2017-),,8,Islamic State (Greater Sahara),,2,28,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,Ayorou,14.7326,0.9109,3,Armee Francaise,International,"On 8 February 2020, French Operation Barkhane forces conducted an airstrike at an unspecified location (coded as Ayorou, Tillabery) that killed around ten suspected ISGS militants.",10,1586300978,NER
6862189,562,NIR1166,1166,2020-02-07,2020,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),Teachers (Niger),7,27,Western Africa,Niger,Tillaberi,Tillaberi,Dessa,Dessa,14.5259,1.1063,1,Al 3omk,Regional,"On 7 February 2020, presumed ISGS militants opened fire and gunshot wounded two educators severely in Dessa.",0,1581370012,NER
6862151,562,NIR1168,1168,2020-02-06,2020,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),Labour Group (Niger); Teachers (Niger),7,27,Western Africa,Niger,Tillaberi,Tillaberi,,Molia,14.5413,1.2533,1,Tadress24info; Actu (Niger); AFP; Urgence Tillabery; Air Info,New media-National,"On 6 February 2020, presumed ISGS militants attacked the village of Molia, and killed four construction workers and a teacher travelling in the area.",5,1581370012,NER
6866152,562,NIR1167,1167,2020-02-06,2020,1,Violence against civilians,Attack,Islamic State (West Africa),,2,Civilians (Niger),Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,7,27,Western Africa,Niger,Diffa,Diffa,Gogone,Gogone,13.5968,13.2526,1,AFP; Jeunesse Diffa; Urgence Diffa,New media-International,"On 6 February 2020, ISWAP militants reportedly killed six people in the village of Gogone. The militants allegedly accused the victims of providing supplies to the Shekau-faction of Boko Haram, which the victims denied.",6,1581982130,NER
6862596,562,NIR1164,1164,2020-02-03,2020,1,Violence against civilians,Attack,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Gueskerou,Djilmari,Kangouri Mamadou,13.5396,12.8423,1,Urgence Diffa,New media,"On 3 February 2020, presumed ISWAP or Boko Haram militants attacked the hamlet of Kangouri, and killed a civilian.",1,1581370013,NER
6862597,562,NIR1165,1165,2020-02-03,2020,1,Violence against civilians,Attack,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Diffa,Makintari,13.5337,12.8181,1,Urgence Diffa,New media,"On 3 February 2020, presumed ISWAP or Boko Haram militants attacked the hamlet of Makintari, and killed two civilians and abducted two others.",2,1581370013,NER
6862598,562,NIR1163,1163,2020-02-01,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,Ayorou,14.7326,0.9109,1,Urgence Tillabery,New media,"On 1 February 2020, heavily armed gunmen shot dead a civilian during a raid on a hotel in Ayorou.",1,1581370013,NER
7070643,562,NIR1267,1267,2020-02-01,2020,1,Violence against civilians,Attack,Military Forces of Niger (2011-),,1,Civilians (Niger),,7,17,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,In-Ates,15.2275,1.3135,2,Mondafrique; Undisclosed Source,Local partner-Other,"On 1 February 2020, Nigerien forces arrested and summarily executed two men from the village of Tarzakoli, In-Ates Department (Ayorou, Tillaberi).",2,1588021333,NER
7016636,562,NIR1183,1183,2020-02-01,2020,1,Battles,Armed clash,Military Forces of Niger (2011-),Military Forces of France (2017-),1,Islamic State (Greater Sahara),,2,12,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,In-Ates,15.2275,1.3135,2,Actu (Niger); RFI; AFP; Journal le Gardien; Aniamey,New media-National,"On 1 February 2020, Nigerien and French forces conducted joint operations resulting in killing (or capturing) twenty-three militants believed to be ISGS militants in the areas of In-Ates, Tongo Tongo, and Tiloa, and seized and destroyed ten motorbikes, other equipment, and IEDs. Fatalities split between events as (8) in In-Ates, (8) Tongo Tongo, and (7) Tiloa reported on 1 February 2020. [Nigerien authorities claimed that hundred and twenty militants in total were killed or captured without providing any details regarding when or where the remaining 97 militants were killed or captured, neither was this reported by Operation Barkhane]",8,1585691846,NER
7016637,562,NIR1184,1184,2020-02-01,2020,1,Battles,Armed clash,Military Forces of Niger (2011-),Military Forces of France (2017-),1,Islamic State (Greater Sahara),,2,12,Western Africa,Niger,Tillaberi,Ouallam,Tondikiwindi,Tongo Tongo,15.0522,1.8318,2,Actu (Niger); RFI; Journal le Gardien; Aniamey,New media-National,"On 1 February 2020, Nigerien and French forces conducted joint operations resulting in killing (or capturing) twenty-three militants believed to be ISGS militants in the areas of In-Ates, Tongo Tongo, and Tiloa, and seized and destroyed ten motorbikes, other equipment, and IEDs. Fatalities split between events as (8) in In-Ates, (8) Tongo Tongo, and (7) Tiloa reported on 1 February 2020. [Nigerien authorities claimed that hundred and twenty militants in total were killed or captured without providing any details regarding when or where the remaining 97 militants were killed or captured, neither was this reported by Operation Barkhane]",8,1585691846,NER
7016638,562,NIR1185,1185,2020-02-01,2020,1,Battles,Armed clash,Military Forces of Niger (2011-),Military Forces of France (2017-),1,Islamic State (Greater Sahara),,2,12,Western Africa,Niger,Tillaberi,Ouallam,Tondikiwindi,Tiloa,15.0644,2.0624,2,Actu (Niger); Journal le Gardien; RFI; Aniamey,New media-National,"On 1 February 2020, Nigerien and French forces conducted joint operations resulting in killing (or capturing) twenty-three militants believed to be ISGS militants in the areas of In-Ates, Tongo Tongo, and Tiloa, and seized and destroyed ten motorbikes, other equipment, and IEDs. Fatalities split between events as (8) in In-Ates, (8) Tongo Tongo, and (7) Tiloa reported on 1 February 2020. [Nigerien authorities claimed that hundred and twenty militants in total were killed or captured without providing any details regarding when or where the remaining 97 militants were killed or captured, neither was this reported by Operation Barkhane]",7,1585691846,NER
7045590,562,NIR1246,1246,2020-02-01,2020,1,Battles,Armed clash,Military Forces of France (2017-),,8,Islamic State (Greater Sahara),Islamic State (West Africa),2,28,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,In-Ates,15.2275,1.3135,2,Al Nabaa,New media,"On 1 February 2020, ISWAP claimed that its Sahelian branch, ISGS, clashed with French Operation Barkhane forces amidst an airdrop at an unspecified location - assumed in the In-Ates area (Tillabery), where French forces were conducting operations at the time. ISWAP acknowledged that three fighters were killed.",3,1586300978,NER
6768897,562,NIR1162,1162,2020-01-31,2020,1,Violence against civilians,Attack,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),Labour Group (Niger),7,27,Western Africa,Niger,Diffa,N'Guigmi,N Guigmi,N Guigmi,14.2495,13.1092,1,Twitter; Urgence Diffa,New media,"On 31 January 2020, presumed ISWAP or Boko Haram militants shot and wounded a merchant during an abduction attempt in N Guigmi.",0,1580773138,NER
6769368,562,NIR1160,1160,2020-01-30,2020,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Tera,Diagourou,Bouppo,13.6888,0.8553,1,Whatsapp,New media,"On 30 January 2020, presumed JNIM or ISGS militants attacked the village of Bouppo, and burned a school.",0,1580773139,NER
6769376,562,NIR1161,1161,2020-01-30,2020,1,Violence against civilians,Attack,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),Labour Group (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Toumour,Toumour,13.6669,13.1198,2,Whatsapp,New media,"On 30 January 2020, presumed ISWAP or Boko Haram militants shot dead three metal collectors between Argue and Toumour (coded as Toumour at geoprecision 2).",3,1580773139,NER
6768896,562,NIR1159,1159,2020-01-29,2020,1,Battles,Armed clash,Unidentified Armed Group (Niger),,3,Police Forces of Niger (2011-),,1,13,Western Africa,Niger,Maradi,Madarounfa,Dan Issa,Karre II,13.1274,7.3103,1,Studio Kalangou; Whatsapp,New media-National,"On 29 January 2020, unknown gunmen attacked the village of Karre II and clashed with the police at a checkpoint, forcing the police to withdraw. The gunmen set a police vehicle ablaze and seized livestock, no casualties reported.",0,1580773138,NER
7070642,562,NIR1266,1266,2020-01-29,2020,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,In-Ates,15.2275,1.3135,2,Mondafrique; Undisclosed Source,Local partner-Other,"On 29 January 2020, suspected ISGS militants abducted and assassinated a man in the village of Tarzakoli, In-Ates Department (Ayorou, Tillaberi).",1,1588021333,NER
6768924,562,NIR1157,1157,2020-01-28,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Niger),,3,Civilians (Niger),Teachers (Niger),7,37,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.9700,7.9900,2,Air Info,Subnational,"On 28 January 2020, unknown gunmen abducted and tortured an educator in Agadez, the victim was found by the police abandoned in the bush.",0,1580773138,NER
7070641,562,NIR1265,1265,2020-01-28,2020,1,Violence against civilians,Attack,Military Forces of Niger (2011-),,1,Civilians (Niger),Tuareg Ethnic Group (Niger),7,17,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,Haguaye Peul,15.0485,1.1759,2,Undisclosed Source; Mondafrique,Local partner-Other,"On 28 January 2020, Nigerien forces reportedly shot dead two Tuareg man and their camels near the village of Haguaye Peul (Ayorou, Tillaberi).",2,1588021333,NER
6768895,562,NIR1158,1158,2020-01-28,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Toumour,NGouba,13.6660,13.1889,1,Jeunesse Diffa; Whatsapp,New media,"On 28 January 2020, suspected ISWAP or Boko Haram militants abducted five people (including at least three women] in the village of NGouba.",0,1580773138,NER
6769372,562,NIR1155,1155,2020-01-27,2020,2,Strategic developments,Looting/property destruction,Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Filingue,Abala,Tiguezefen,15.2134,3.3609,2,Whatsapp,New media,"Reported on 27 January 2020, that presumed ISGS militants destroyed the telecommunications antenna in Tiguezefen.",0,1580773139,NER
6768894,562,NIR1156,1156,2020-01-27,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Toumour,Toumour,13.6669,13.1198,2,Whatsapp; Twitter; Urgence Diffa,New media,"On 27 January 2020, ISWAP or Boko Haram militants abducted four people including a woman and a toddler in the village of Chanel (coded as Toumour at geoprecision 2).",0,1580773138,NER
6769351,562,NIR1153,1153,2020-01-26,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,N'Guigmi,ZR N Guigmi,Alangayari,13.8728,13.1163,1,Urgence Diffa,New media,"On 26 January 2020, ISWAP or Boko Haram militanta abducted three women in the village of Alangayari.",0,1580773139,NER
6769371,562,NIR1154,1154,2020-01-26,2020,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Say,Torodi,Niakatire,12.9360,1.8035,2,Whatsapp,New media,"On 26 January 2020, JNIM militants reportedly abducted a young man in the area of Niakatire.",0,1580773139,NER
6761865,562,NIR1152,1152,2020-01-25,2020,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tahoua,Tillia,Tillia,Eknewane,15.7196,4.5024,1,Tadress24info,New media,"On 25 January 2020, suspected ISGS or JNIM militants attacked the village of Eknewane, and seized two hundred heads of livestock, no casualties reported.",0,1580155350,NER
6769608,562,NIR1150,1150,2020-01-24,2020,1,Strategic developments,Change to group/activity,Government of Niger (2011-),,1,,,0,10,Western Africa,Niger,Tillaberi,Filingue,Filingue,Filingue,14.3521,3.3168,2,ANP (Niger),National,"On 24 January 2020, the Nigerien government declared a state of emergency in the department of Filingue in the Tillabery Region, a large part of Tillabery has been under state of emergency since March 2017.",0,1580773152,NER
6761696,562,NIR1151,1151,2020-01-24,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Chetimari,Fogue Maloumdi,13.2609,12.4790,2,Jeunesse Diffa,New media,"On 24 January 2020, ISWAP or Boko Haram militants abducted a girl in the village of Maloumdi in the rural commune of Chetimari (coded as Fogue Maloumdi at geoprecision 2).",0,1580155350,NER
6761495,562,NIR1149,1149,2020-01-20,2020,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),Ingaba Communal Group (Niger),7,27,Western Africa,Niger,Tillaberi,Ouallam,Bani Bangou,Ingaba,15.0884,2.1523,1,Twitter; Urgence Tillabery,New media,"On 20 January 2020, presumed ISGS militants killed the village chief in Ingaba. The militants reportedly gave the population a 24-hour ultimatum to leave the area.",1,1580155349,NER
6770310,562,NIR1148,1148,2020-01-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Maradi,Madarounfa,Gabi,Hiyawa,13.0205,7.0183,1,Whatsapp,New media,"On 20 January 2020, unknown gunmen attacked the village of Hiyawa, outcome not reported.",0,1580773154,NER
6761917,562,NIR1147,1147,2020-01-19,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,N'Guigmi,Karia,Meleram,14.4166,13.3166,1,Urgence Diffa,New media,"On 19 January 2020, ISWAP or Boko Haram militants abducted four women including a married woman and three girls in the village of Meleram.",0,1580155351,NER
6761933,562,NIR1144,1144,2020-01-19,2020,1,Battles,Armed clash,Unidentified Armed Group (Niger),,3,Police Forces of Niger (2011-) National Guard,Douhoun Bara Communal Militia (Niger),1,13,Western Africa,Niger,Maradi,Madarounfa,Gabi,Douhoun Bara,13.0027,7.0464,1,Whatsapp,New media,"On 19 January 2020, unknown gunmen attacked the village of Douhoun Bara. The attack was reportedly repulsed by security forces and the local population, no casualties reported.",0,1580155351,NER
6761694,562,NIR1146,1146,2020-01-19,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Chetimari,Gaidam Tchoukou,13.0942,12.4873,1,Jeunesse Diffa,New media,"On 19 January 2020, ISWAP or Boko Haram militants abducted a man in the village of Gaidam Tchoukou.",0,1580155350,NER
6761695,562,NIR1145,1145,2020-01-19,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Chetimari,Gagamari,13.2052,12.4193,1,Jeunesse Diffa,New media,"On 19 January 2020, ISWAP or Boko Haram militants abducted a woman in the village of Gagamari.",0,1580155350,NER
6722226,562,NIR1143,1143,2020-01-18,2020,1,Protests,Protest with intervention,Protesters (Niger),,6,Police Forces of Niger (2011-),,1,16,Western Africa,Niger,Tillaberi,Tillaberi,Sinder,Tillabery,14.2117,1.4531,1,Air Info,National,"On 18 January 2020, residents in the town of Tillabery staged a march in order to make a statement on the security situation in the region, security forces intervened and prevented the demonstrators access to make their statement.[size=no report]",0,1579553213,NER
6722216,562,NIR1142,1142,2020-01-17,2020,1,Riots,Violent demonstration,Rioters (Niger),,5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Niamey,Ville de Niamey,Niamey,Niamey,13.5200,2.1200,1,Actu (Niger),National,"On 17 January 2020, residents in Niamey took to the streets amid calls for demonstrations by civil society against foreign military presence and in particular to demand the departure of French forces. Demonstrators burned tires and threw projectiles while security forces fired teargas.[size=large]",0,1579553213,NER
6866151,562,NIR1141,1141,2020-01-14,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (Greater Sahara),Islamic State (West Africa),2,,,0,20,Western Africa,Niger,Tillaberi,Kollo,Kollo,Kongou Zarmagandey,13.5910,2.1794,2,Niger Tribune; Hoop,Other-National,"On 14 January 2020, ISGS militants fired rockets in the area of Kongou Zarmagandey without causing any casualties or damages. ISWAP claimed responsibility and said that the rockets targeted Niamey Airport.",0,1581982130,NER
6722448,562,NIR1139,1139,2020-01-13,2020,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Tahoua,Tillia,Tillia,Agando,15.7709,4.0591,1,Niger Tribune,National,"On 13 January 2020, presumed JNIM or ISGS militants attacked the military base in Agando, the attack was repelled and two motorbikes seized by the soldiers, no casualties reported.",0,1579553214,NER
6722225,562,NIR1140,1140,2020-01-13,2020,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tahoua,Tillia,Tillia,Tillia,16.1233,4.7810,2,Air Info,National,"On 13 January 2020, unknown gunmen [believed to be JNIM or ISGS militants] seized a vehicle containing electoral material near the village of Assagueyguey in the Tillia area.",0,1579553213,NER
6722370,562,NIR1137,1137,2020-01-12,2020,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Niger),Students (Niger); Muslim Group (Niger),7,37,Western Africa,Niger,Maradi,Madarounfa,Gabi,Garantchi Nare,13.0755,7.0348,1,Le Souffle de Maradi,New media,"On 12 January 2020, unknown gunmen reportedly coming from Nigeria attacked the village of Garantchi Nare, and abducted three Quranic school students.",0,1579553214,NER
6722371,562,NIR1138,1138,2020-01-12,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Niger),,7,37,Western Africa,Niger,Maradi,Maradi,Madarounfa,Karamini,13.0226,7.0524,1,Le Souffle de Maradi,New media,"On 12 January 2020, unknown gunmen reportedly coming from Nigeria attacked the village of Karamini, and pillaged shops, seized livestock and motorbikes. No casualties reported.",0,1579553214,NER
6722227,562,NIR1136,1136,2020-01-12,2020,1,Riots,Violent demonstration,Rioters (Niger),Military Forces of Niger (2011-),5,,,0,50,Western Africa,Niger,Tillaberi,Filingue,Abala,Ekrafane,15.3878,3.5722,1,Air Info,National,"On 12 January 2020, soldiers stationed at the military base in Ekrafane disgruntled with the military hierarchy amid a series of deadly attacks against the Nigerien army, demonstrated, fired gunshots in air, and reportedly abandoned base. [size=large]",0,1579553213,NER
6718611,562,NIR1135,1135,2020-01-11,2020,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Civilians (Niger),Labour Group (Niger),7,27,Western Africa,Niger,Tillaberi,Tera,Diagourou,Bangare,13.7839,0.6239,2,Twitter; Whatsapp,New media,"On 11 January 2020, suspected JNIM and/or ISGS militants reportedly seized a vehicle belonging to the telecommunications company Orange-Niger near Bangare on the border with Burkina Faso. No casualties reported",0,1578943802,NER
7016735,562,NIR1131,1131,2020-01-09,2020,1,Battles,Armed clash,Islamic State (Greater Sahara),,2,Military Forces of Niger (2011-),Military Forces of France (2017-),1,12,Western Africa,Niger,Tillaberi,Banibangou,Bani Bangou,Chinagodrar,15.2281,3.0001,1,Actu (Niger); TamTam; RFI; Twitter; Jeune Afrique; Aniamey; Air Info; Le Sahel; Niger Inter; Whatsapp; Journal le Gardien,New media-National,"On 9 January 2020, at least 89 Nigerian soldiers and 77 militants were reportedly killed when suspected ISGS militants attacked the military base in Chinagodrar. French Mirage 2000 fighters intervened to route the militants. Additional unconfirmed reports indicated that 29 more corpses had been found at the site of the clashes, but still unidentified.",166,1585691846,NER
6718610,562,NIR1134,1134,2020-01-09,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Toumour,Toumour,13.6669,13.1198,2,Facebook; Jeunesse Diffa; Urgence Diffa,New media,"On 9 January 2020, presumed ISWAP and/or Boko Haram militants reportedly abducted eighteen people in the village of Blaharde (coded as Toumour at geoprecision 2).",0,1578943802,NER
6718949,562,NIR1133,1133,2020-01-09,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,N'Guigmi,N Guigmi,N Guigmi,14.2495,13.1092,1,Urgence Diffa,New media,"On 9 January 2020, presumed ISWAP and/or Boko Haram militants abducted two youths in the town of N Guigmi.",0,1578943803,NER
6718966,562,NIR1132,1132,2020-01-09,2020,1,Violence against civilians,Attack,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Gueskerou,Kindjandi,13.7379,12.9311,1,Whatsapp,New media,On 9 January 2020; presumed ISWAP and/or Boko Haram militants shot and wounded a civilian in the village of Kindjandi.,0,1578943803,NER
6718608,562,NIR1129,1129,2020-01-08,2020,1,Violence against civilians,Attack,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Kaoure,13.5839,13.1257,1,Facebook; Jeunesse Diffa,New media,"On 8 January 2020, presumed ISWAP and/or Boko Haram militants killed a man by slitting his in the village of Kaoure.",1,1578943802,NER
6718970,562,NIR1130,1130,2020-01-08,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,8,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,28,Western Africa,Niger,Tillaberi,Say,Torodi,Kodiaga,13.0290,1.2343,2,Whatsapp,New media,"On 8 January 2020, the Burkinabe air force conducted airstrike, and killed four suspected JNIM and/or ISGS militants including a cadre in the area of Kodiaga. Nigerian and Burkinabe ground forces conducted combing operations.",4,1578943803,NER
6713113,562,NIR1126,1126,2020-01-04,2020,1,Riots,Violent demonstration,Rioters (Sudan),Refugees/IDPs (Sudan),5,,,0,50,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.9700,7.9900,2,Air Info; RFI,Subnational-International,"On 4 January 2020, Sudanese asylum seekers burned 80% of the refugee reception center near Agadez, following several days of demonstrations, the asylum seekers demand faster processing of their cases and improved living conditions.[size=no report]",0,1578512390,NER
6718838,562,NIR1128,1128,2020-01-04,2020,1,Protests,Protest with intervention,Protesters (Sudan),Refugees/IDPs (Sudan),6,Police Forces of Niger (2011-),,1,16,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.9700,7.9900,1,Radio Dabanga,Regional,"On 4 January 2020, security forces broke up a more than two-week long sit-in by Sudanese refugees in Agadez, 453 refugees were reportedly detained, 230 refugees suffered various injuries, and army officers and policemen stole or seized 670 mobile phones. [size=large]",0,1578943802,NER
6713112,562,NIR1124,1124,2020-01-02,2020,1,Strategic developments,Change to group/activity,Government of Niger (2011-),,1,,,0,10,Western Africa,Niger,Dosso,Dosso,Dosso,Dosso,13.0510,3.2068,3,Air Info; Twitter,New media-National,"On 2 January 2020, the government decided to impose a ban on motorbikes in several communes of the Dosso Region to hamper the movement of terrorist activity.",0,1578512390,NER
6714215,562,NIR1125,1125,2020-01-02,2020,1,Strategic developments,Other,Protesters (Niger),Students (Niger),6,,,0,60,Western Africa,Niger,Tillaberi,Tillaberi,Sinder,Tillabery,14.2117,1.4531,1,Whatsapp,New media,"On 2 January 2020, students in the town of Tillabery began observing a 72-hours strike in response to the imposed ban on motorbikes in several departments of the Tillabery Region.",0,1578512393,NER
6718607,562,NIR1127,1127,2020-01-02,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),Labour Group (Niger),7,27,Western Africa,Niger,Diffa,N'Guigmi,N Guigmi,N Guigmi,14.2495,13.1092,2,Twitter; Urgence Diffa,New media,"On 2 January 2020, presumed ISWAP and/or Boko Haram militants intercepted and pillaged vehicles transporting merchandise, and abducted two youths near N Guigmi.",0,1578943802,NER
